asin,brand,color,medium_image_url,product_type_name,title,formatted_price
B01M8G3M5O,XJBD,Black,https://images-na.ssl-images-amazon.com/images/I/51tiMOevYnL._SL160_.jpg,BOOKS_1973_AND_LATER,xjbd womens boston red team long blended baseball tshirt size xl ,10.68
B07317428N,Retro,Brown,https://images-na.ssl-images-amazon.com/images/I/51Ta9S2jf5L._SL160_.jpg,SHIRT,retro brand womens vneck texas graphic tee tshirt brown xs ,8.88
B011RCJ14K,Chiclook Cool,White,https://images-na.ssl-images-amazon.com/images/I/312ItFIO3uL._SL160_.jpg,SHIRT,chic women emoji fashion crop top alien tank top short sleeveless tshirts ,16.0
B01I44RVVO,Wolford,Powder Blue,https://images-na.ssl-images-amazon.com/images/I/415Eq7yVyCL._SL160_.jpg,SHIRT,wolford  merino rib pullover 59132 extra small powder blue ,495.0
B06Y5BHZXS,Ten Sixty Sherman,Gray,https://images-na.ssl-images-amazon.com/images/I/51OwR92wcwL._SL160_.jpg,SHIRT,ten sixty sherman fridays junior print hilow knit top gray xs ,9.99
B01I2PK9GE,GRXBRS,White,https://images-na.ssl-images-amazon.com/images/I/41MNYv5Jx0L._SL160_.jpg,SHIRT,woman beyonce lemonade album v neck shirt white ,11.99
B073T4DV63,V. Secret,Gray,https://images-na.ssl-images-amazon.com/images/I/51ygsc50PbL._SL160_.jpg,SHIRT,victorias secret pink new henley campus tshirt xsmall gray ,33.49
B06XG3CP9S,Denim & Supply,Blue,https://images-na.ssl-images-amazon.com/images/I/41GtyP2UBeL._SL160_.jpg,APPAREL,denim  supply ralph lauren womens floral print scalloped blouse multi ,18.64
B017Y0JN06,Surface to Air,Bottle Green/Black,https://images-na.ssl-images-amazon.com/images/I/317%2B4YVsRxL._SL160_.jpg,APPAREL,surface air womens muscle tank 40 bottle green ,31.98
B016ASDUTS,Grace Elements,Black & White,https://images-na.ssl-images-amazon.com/images/I/41uU%2BFSO5hL._SL160_.jpg,SHIRT,grace elements ladies medium roll tab sleeve dip dye top blackwhite ,16.95
B06XCRNG6P,C&C California,Black,https://images-na.ssl-images-amazon.com/images/I/41BmKiqTnXL._SL160_.jpg,SHIRT,cc california womens marina blouse xs black ,24.99
B01BFLT56W,The Big Bang Theory,White,https://images-na.ssl-images-amazon.com/images/I/41QFIDM%2BcjL._SL160_.jpg,BOOKS_1973_AND_LATER,officially licensed merchandise whadup science bitches girly tee white xxlarge ,19.99
B06X99YWNP,Pretty,Black,https://images-na.ssl-images-amazon.com/images/I/51zvUeQ%2B8eL._SL160_.jpg,PANTS,new perspective hollow lace blousewomen shirt long sleeve crop prettymenny ,2.79
B017Y0JX7O,Surface to Air,Black,https://images-na.ssl-images-amazon.com/images/I/31AuQzOS-cL._SL160_.jpg,APPAREL,surface air womens section tee 42 black ,33.98
B01ESA5XD6,Zenana Outfitters,"White, H Beige, B Pink, H Gray",https://images-na.ssl-images-amazon.com/images/I/31fu-L%2BED7L._SL160_.jpg,SHIRT,4 pack zenana womens racerback ribbed cotton tank tops med white h beige b pink h gray ,25.99
B01LYNVR5S,Pusheen,Cream,https://images-na.ssl-images-amazon.com/images/I/41ZLA7XdMTL._SL160_.jpg,SHIRT,pusheen love kitties juniors tshirt  cream xsmall ,10.64
B012CHGZHU,H'nan,Red,https://images-na.ssl-images-amazon.com/images/I/419r3aIGNhL._SL160_.jpg,SHIRT,hnan women mass effect spectre oneck tshirts red ,9.99
B00M390PPQ,Diesel,Blue,https://images-na.ssl-images-amazon.com/images/I/41xIEzRdlpL._SL160_.jpg,SHIRT,dsl55 diesel spur shirt 55e26 xsmall blue ,90.0
B014G3SX1E,CHORD,Purple & Black,https://images-na.ssl-images-amazon.com/images/I/41hchHQVy2L._SL160_.jpg,SHIRT,womens button lattice shoulder blouse wear work purple ,29.5
B073167MYZ,Project Social T,Black,https://images-na.ssl-images-amazon.com/images/I/510fmkuM-KL._SL160_.jpg,SHIRT,project social womens american dreamin 9 tshirt black xl ,9.99
B071LGZG1V,Vanilla Sugar,White,https://images-na.ssl-images-amazon.com/images/I/51wypne48iL._SL160_.jpg,SHIRT,vanilla sugar womens small lipstick print knit top 40 white ,10.99
B073TB23RY,Tootless-Women,Purple,https://images-na.ssl-images-amazon.com/images/I/51AC6z9fx9L._SL160_.jpg,SHIRT,tootless women scoop neck long sleeve lace solid sexy pullover purple 4xl ,1.59
B01M1C9OB5,CGYA4W Woman T-shirt,Black,https://images-na.ssl-images-amazon.com/images/I/51VwM%2BRKBdL._SL160_.jpg,BOOKS_1973_AND_LATER,female harley quinn 100 cotton crop tops tee black medium ,11.35
B074TWFZ65,Polly Esther,Black,https://images-na.ssl-images-amazon.com/images/I/41mEQ6pBbVL._SL160_.jpg,APPAREL,polly esther juniors short sleeve top shirt black ,25.0
B072BCP1C9,Ideology,Purple,https://images-na.ssl-images-amazon.com/images/I/51o%2B%2BqUumbL._SL160_.jpg,SHIRT,ideology womens plus gradient chevron print tank top purple 1x ,20.94
B0719PQJDW,HT,Multicoloured,https://images-na.ssl-images-amazon.com/images/I/3166q1z8CVL._SL160_.jpg,SHIRT,star wars boba fett flip straw travel mug ,9.95
B015F1AKUI,ZEKO,Purple,https://images-na.ssl-images-amazon.com/images/I/41hZ95UnmiL._SL160_.jpg,APPAREL,zeko womens tshirt alice wonderland cheshire cat size l purple ,9.26
B014W1FQYC,Sport-Tek,Silver,https://images-na.ssl-images-amazon.com/images/I/317S1td%2B3kL._SL160_.jpg,SHIRT,sporttek ladies sleeveless competitor vneck tee silver ,6.38
B072VH1952,Soprano,Purple,https://images-na.ssl-images-amazon.com/images/I/41qdmGlNo8L._SL160_.jpg,SHIRT,soprano small junior scoopneck asymmetrical tank top purple ,9.99
B01M09AGDF,Punk Rave,Black,https://images-na.ssl-images-amazon.com/images/I/41tgmugzPwL._SL160_.jpg,SHIRT,t436 steampunk woman black high neck long sleeve asymmetrical knit tshirt xxlarge ,49.99
B071ZWR9QQ,Heart and Hips,Taupe,https://images-na.ssl-images-amazon.com/images/I/41DbH7CiL7L._SL160_.jpg,SHIRT,loose ruffle peplum top taupe ,10.0
B00XLFGBGS,Gildan,Orange,https://images-na.ssl-images-amazon.com/images/I/31177FPEHgL._SL160_.jpg,SHIRT,gildan ultra cotton ladies tshirt orange xlarge ,6.42
B00M7DFH9C,TUXE,Ivory,https://images-na.ssl-images-amazon.com/images/I/31QfO73kAxL._SL160_.jpg,SHIRT,tuxe rookie bodysuit b1421ixs ,71.99
B01M0WZVF0,Diane von Furstenberg,Royal Blue/Black,https://images-na.ssl-images-amazon.com/images/I/41M-IdqfJKL._SL160_.jpg,SHIRT,diane von furstenberg gilmore printed silkchiffon shirt 6 ,119.99
B0068KZ96G,Hampton,"BLACK, RED, WHITE, TAN",https://images-na.ssl-images-amazon.com/images/I/41K1l9gc-vL._SL160_.jpg,SHIRT,set 4 knit dickeys black beige white  red ,16.09
B00CCCLQCK,Hot Kiss,Denim,https://images-na.ssl-images-amazon.com/images/I/31299JAtBWL._SL160_.jpg,SHIRT,hot kiss crochet shoulder denim jacket small ,38.0
B00T9Y4PYK,My Flat in London,Pink,https://images-na.ssl-images-amazon.com/images/I/41EEV5gLxeL._SL160_.jpg,SHIRT,flat london pink long sleeve crowned around world rhinestone tshirt  small ,30.0
B017EC8BOI,Regatta,Mineral Green,https://images-na.ssl-images-amazon.com/images/I/51vr0RzLHTL._SL160_.jpg,SHIRT,regatta womens starbright shirt  us size 12  mineral green ,16.18
B016BEOFJA,Dasy,Pink,https://images-na.ssl-images-amazon.com/images/I/41kyolx8f-L._SL160_.jpg,SHIRT,dasy womens neck matthew mcconaughey tees xxlarge pink ,7.5
B015RRC9HC,Cheap Monday,Acid Melange,https://images-na.ssl-images-amazon.com/images/I/41wIM4B1BVL._SL160_.jpg,SHIRT,cheap monday sleeveless spin tank tunic acid melange ,39.0
B072TNX15C,ROMAN,Teal,https://images-na.ssl-images-amazon.com/images/I/4130CCVzJpL._SL160_.jpg,SHIRT,roman plus size 3x women sheer top peter pan collar solid teal long sleeves ,21.99
B011I82AH8,H'nan,Yellow,https://images-na.ssl-images-amazon.com/images/I/41OVoZ36n6L._SL160_.jpg,SHIRT,hnan lady death note ryuk silhouette 100 cotton shirts yellow ,9.5
B0749RZFYC,Marina Rinaldi by Max Mara,Black,https://images-na.ssl-images-amazon.com/images/I/31qzyf98YJL._SL160_.jpg,APPAREL,marina rinaldi womens ginseng button front vest 22w  31 black ,287.04
B0745XBLWN,VS Pink,Black Orchid,https://images-na.ssl-images-amazon.com/images/I/41GojaySCvL._SL160_.jpg,SHIRT,victorias secret pink new lace v neck campus long tee dress color black orchid xsmall oversize ,44.5
B06XBQK1KH,Lockeroom7,Black,https://images-na.ssl-images-amazon.com/images/I/417nVZHHs-L._SL160_.jpg,SHIRT,lockeroom7 womens crop top sunnydale high school tshirt crop tee shirt ,17.75
B004I4D3YE,Local Celebrity,Navy Blue,https://images-na.ssl-images-amazon.com/images/I/41ZznbiSEDL._SL160_.jpg,SHIRT,local celebrity womens arm candy shirt medium navy blue ,15.0
B074JJZX9Y,Rain,Orange,https://images-na.ssl-images-amazon.com/images/I/41ldylz3mTL._SL160_.jpg,SHIRT,rain rose line mesh blouse ,15.5
B01G6NT5TQ,the godfather with toys,White,https://images-na.ssl-images-amazon.com/images/I/41vV3PUvBJL._SL160_.jpg,BOOKS_1973_AND_LATER,godfather toys black 2xlarge white woman shirt ,9.69
B071HCH1RY,Charter Club,Cc Spanish Rose,https://images-na.ssl-images-amazon.com/images/I/41TWfiaQbjL._SL160_.jpg,APPAREL,charter club womens petites embellished fauxwrap casual top pink pm ,13.49
B01HU4NYY2,Vansty,Black,https://images-na.ssl-images-amazon.com/images/I/51TacL3EROL._SL160_.jpg,BOOKS_1973_AND_LATER,vansty jeremy lin brooklin 100 cotton tshirt women black size xxl ,9.5
B002UDC9T0,Cherokee,Carnation Pink,https://images-na.ssl-images-amazon.com/images/I/41cOupQkFjL._SL160_.jpg,SHIRT,cherokee studio womens carnation pink scrub top small ,23.99
B06Y43WWBD,Merona,Gray/Apples,https://images-na.ssl-images-amazon.com/images/I/41mDPU3VGOL._SL160_.jpg,SHIRT,merona womens printed vintage vee tee small grayapples ,13.04
B00IQYQ7LS,Grease,Black,https://images-na.ssl-images-amazon.com/images/I/41lmTXSEL-L._SL160_.jpg,SHIRT,juniors grease  tell stud juniors slim tshirt size xxl ,21.24
B0758SZVH5,Bobeau,Pinks,https://images-na.ssl-images-amazon.com/images/I/41Q%2Bzt4XefL._SL160_.jpg,SHIRT,bobeau coral womens medium handkerchief hem oversize blouse ,12.19
B0758SZVH3,Harlowe & Graham,Reds,https://images-na.ssl-images-amazon.com/images/I/51j1AOFLFRL._SL160_.jpg,SHIRT,harlowe  graham womens small rust spaced cami knit top ,17.79
B0757YRT8H,Valette,Multi,https://images-na.ssl-images-amazon.com/images/I/511NDfwZp6L._SL160_.jpg,SHIRT,new valette black multi print tank sz medium msrp 52 ,16.95
B072VHX7NP,Ten Sixty Sherman,White,https://images-na.ssl-images-amazon.com/images/I/41vOgmdSLqL._SL160_.jpg,SHIRT,tensixty sherman gray mrs cool womens large tank cami white l ,9.99
B00RL67VTO,Genluna,Wine,https://images-na.ssl-images-amazon.com/images/I/41Z2bQNduyL._SL160_.jpg,SHIRT,genluna womens football jersey shirt top loose dress b6619winexlarge ,2.99
B0713YCF6F,Romeo & Juliet Couture,Ivory,https://images-na.ssl-images-amazon.com/images/I/41VltT3hhgL._SL160_.jpg,SHIRT,romeo  juliet couture sleeveless sheer lacetrim top ivory medium ,70.0
B01N4T6Q9Z,Equipment,Bright White / Black,https://images-na.ssl-images-amazon.com/images/I/41HfXK2tf9L._SL160_.jpg,SHIRT,equipment adalyn leopard print silk shirt blouse bright whitexs ,198.0
B01N76T4JL,Saucony,Purple Valour,https://images-na.ssl-images-amazon.com/images/I/51cnhoPBxaL._SL160_.jpg,SHIRT,hill ways tee ,17.99
B0758VW5RC,Bobeau,Greens,https://images-na.ssl-images-amazon.com/images/I/41PHkoTccML._SL160_.jpg,SHIRT,bobeau emerald womens medium textured crew neck blouse ,24.43
B01HXELDRO,Latoca,Black,https://images-na.ssl-images-amazon.com/images/I/41Wj1E2Ew8L._SL160_.jpg,BOOKS_1973_AND_LATER,maine way talk premium cotton tee shirts women crew neck black ,9.5
B01A51H59W,VersaLeonie MenT,Pink,https://images-na.ssl-images-amazon.com/images/I/41ITtCCA8iL._SL160_.jpg,BOOKS_1973_AND_LATER,victorias secret pink tee shirt xxl pink women ,8.0
B074NGDW8F,Ocean Pacific,White,https://images-na.ssl-images-amazon.com/images/I/41%2BOWDrPPoL._SL160_.jpg,SHIRT,ocean pacific op womens braided strapped racerback tank white size small 35 ,8.99
B01JB6MQXM,music,White,https://images-na.ssl-images-amazon.com/images/I/41JzDA5IMJL._SL160_.jpg,BOOKS_1973_AND_LATER,linkin park american flag logo small white woman shirt ,9.01
B073VVVD4N,Colosseum,Multi-color,https://images-na.ssl-images-amazon.com/images/I/51WVvd0gJUL._SL160_.jpg,SHIRT,realtree camouflage colosseum womens woodlands camo ss vneck tshirt ,19.99
B06XWB8M4G,Liz Claiborne,Crema,https://images-na.ssl-images-amazon.com/images/I/41tlRaBbYoL._SL160_.jpg,ACCESSORY,liz claiborne 34sleeve mixed media tee size new crema ,18.99
B01C6WOOLA,style&co,Beach Please,https://images-na.ssl-images-amazon.com/images/I/41sG8CE01cL._SL160_.jpg,SHIRT,styleco women graphic print fringe hem top plus size 2x beach please ,34.0
B01FSR8N5I,Jessica London,Very Plum,https://images-na.ssl-images-amazon.com/images/I/41q4txlu37L._SL160_.jpg,SWEATER,jessica london womens plus size flared hilow tunic plum1820 ,34.99
B007TVDOWO,Tokidoki,White,https://images-na.ssl-images-amazon.com/images/I/51JFZifgzVL._SL160_.jpg,SHIRT,tokidoki chica polka dot womens tank top medium ,23.0
B01GGACDZ2,Devon & Jones,Espresso,https://images-na.ssl-images-amazon.com/images/I/41RuuwLEERL._SL160_.jpg,SHIRT,devon  jones womens ycollar polo shirt espresso xxxlarge ,25.09
B072L5S8WP,BODEN,Multi,https://images-na.ssl-images-amazon.com/images/I/41ET%2B3qoAsL._SL160_.jpg,SHIRT,boden lavish sequin bead embellished tshirt top shirt size us 12 ,29.95
B002EWQI2Q,Charter Club,Very Berry,https://images-na.ssl-images-amazon.com/images/I/41SgI2hGB5L._SL160_.jpg,SHIRT,style  co short sleeved striped tee truffle soft black xlarge ,10.98
B072XKKF56,PST by Project Social T,Gray,https://images-na.ssl-images-amazon.com/images/I/51RnpLL4acL._SL160_.jpg,SHIRT,pst project social womens medium tank top gray ,9.99
B0752BWNBD,SPACER,Navy,https://images-na.ssl-images-amazon.com/images/I/51IitNqAJ9L._SL160_.jpg,SHIRT,good luck gem floral peplum top navy xsmall ,19.99
B01KX00TYI,WLF,Black,https://images-na.ssl-images-amazon.com/images/I/41-RVKHeoSL._SL160_.jpg,BOOKS_1973_AND_LATER,summer womens jason aldean kinda party v neck shirt lady ,8.84
B0120XHUMA,Guy Harvey,Coral,https://images-na.ssl-images-amazon.com/images/I/413AgEpQz5L._SL160_.jpg,SHIRT,guy harvey womens gulf life red snapper xl coral ,21.99
B01DB4YLP6,Vansty,Black,https://images-na.ssl-images-amazon.com/images/I/4114CGWuUFL._SL160_.jpg,BOOKS_1973_AND_LATER,vansty animal crossing friends 100 cotton tshirt women black size ,10.64
B00JMLGBPG,My Mix Trendz,White,https://images-na.ssl-images-amazon.com/images/I/415Ani%2BltBL._SL160_.jpg,SHIRT,mymixtrendz women short sleeve homies dope like boss crop top ml uk 1214 us 810 white ,7.95
B00JXQAO94,Si Row,White,https://images-na.ssl-images-amazon.com/images/I/51YtMh1qC5L._SL160_.jpg,TOYS_AND_GAMES,black  white tiger tank top tiger stripes  l ,19.61
B06VY1KZQN,Betsey Johnson,Purple,https://images-na.ssl-images-amazon.com/images/I/41LwThCwXdL._SL160_.jpg,SHIRT,betsey johnson asymmetrical hem threequarter sleeve top purple large ,49.0
B005Z9A65A,EchoMerx,Hot Pink,https://images-na.ssl-images-amazon.com/images/I/31-a0THBTvL._SL160_.jpg,ACCESSORY,sparkling beads wristlet wrist strap key  cell phone  camera  hot pink ,7.99
B01N656Y9J,Harlowe & Graham,Pink,https://images-na.ssl-images-amazon.com/images/I/41GwUsGo0qL._SL160_.jpg,SHIRT,harlowe  graham womens large pleated tank blouse pink l ,19.99
B06ZYG8RJD,Soprano,Purple,https://images-na.ssl-images-amazon.com/images/I/41as5WClvqL._SL160_.jpg,SHIRT,soprano raisin junior contrast cutout knit top purple xl ,9.99
B00X9Z53FU,xiaoming,Blue,https://images-na.ssl-images-amazon.com/images/I/41n7zPS%2BZwL._SL160_.jpg,SHIRT,xiaoming flare women long sleeve fit tops peplum top neck tops top blue medi ,21.6
B00E0ESFY0,ExOfficio,Chlorine,https://images-na.ssl-images-amazon.com/images/I/41aozgdCpjL._SL160_.jpg,SPORTING_GOODS,exofficio givengo shelf bra camisole  womens chlorine medium ,29.99
B0753JVWRS,Majestic Athletic,Orange,https://images-na.ssl-images-amazon.com/images/I/41UnOsmejxL._SL160_.jpg,SPORTING_GOODS,majestic ladies offense top  denver broncos orange  xl ,34.9
B072DVQ8KR,Planet Gold,Monarch Blue,https://images-na.ssl-images-amazon.com/images/I/41sx%2BbIYFtL._SL160_.jpg,SHIRT,planet gold juniors spaghetti strap tank top size xs ,8.49
B0722LRBVQ,BODEN,Teal,https://images-na.ssl-images-amazon.com/images/I/41EEKq7QmIL._SL160_.jpg,SHIRT,boden teal essential long sleeve tee top tunic size us 18 ,29.95
B06XG2TBRQ,MaxMara,Ivory/Beige,https://images-na.ssl-images-amazon.com/images/I/51lOHy-rsSL._SL160_.jpg,SHIRT,sportmax max mara womens fato twist detailed blouse sz 10 ivory  beige ,109.94
B00IOYE6OU,DC Comics,Light Blue,https://images-na.ssl-images-amazon.com/images/I/41UpuhJB1JL._SL160_.jpg,SHIRT,juniors batman  totally harley  ivy juniors slim tshirt size ,24.99
B01LDGTPUU,Tahari ASL,Teal Multi,https://images-na.ssl-images-amazon.com/images/I/51NL5-KpJXL._SL160_.jpg,SHIRT,tahari asl sleeveless keyhole blouse medium teal multi ,25.48
B01HU4M48O,Vansty,Deepheather,https://images-na.ssl-images-amazon.com/images/I/41EI6PBCZNL._SL160_.jpg,BOOKS_1973_AND_LATER,vansty jeremy lin brooklin short sleeves tshirt female deepheather size ,9.5
B074QTP1MT,Hip,Blue,https://images-na.ssl-images-amazon.com/images/I/51ZLHoHpQLL._SL160_.jpg,SHIRT,hip indigo womens small lace trim sheer blouse blue ,16.99
B01LI142F8,Versace Jeans,Black,https://images-na.ssl-images-amazon.com/images/I/41BugsgK-IL._SL160_.jpg,SHIRT,versace jeans black beads decorated short sleeve womens blouse top us l 44 ,89.99
B0187ZBZV2,Surface to Air,White,https://images-na.ssl-images-amazon.com/images/I/316DoD%2BegSL._SL160_.jpg,APPAREL,surface air womens aaron young star tee 42 white ,43.98
B01G9IH900,Kate Spade New York,Tropcal Orchids,https://images-na.ssl-images-amazon.com/images/I/61CUdVe05DL._SL160_.jpg,SHIRT,kate spade new york arielle play wild card top blouse silk xs ,129.99
B01MF5458P,ITMEIAL,White,https://images-na.ssl-images-amazon.com/images/I/51lxuVuOUNL._SL160_.jpg,BOOKS_1973_AND_LATER,itmeial womens milan ac football team logo hoodies white xxl ,29.49
B01NBZ0AXE,Lior paris,White,https://images-na.ssl-images-amazon.com/images/I/41M83YOb62L._SL160_.jpg,SHIRT,lior paris womens zipper front sheer black white geometric print light weight jacket 2 sizes ,79.0
B071Z8L7Z3,Bifast,Grey,https://images-na.ssl-images-amazon.com/images/I/41F%2BtMXdmlL._SL160_.jpg,SHIRT,bifast womens daily neck batwing sleeve cotton animal print shirt greyxl ,14.99
B00D0ZB5F6,Fox Racing,Green,https://images-na.ssl-images-amazon.com/images/I/41VBXSyh7%2BL._SL160_.jpg,APPAREL,fox racing womens energize top shirts graphite xlarge ,24.5
B06ZYC5BD5,Honeydew,Marble Grey/ Leopard,https://images-na.ssl-images-amazon.com/images/I/618aK1mPzeL._SL160_.jpg,SHIRT,honeydew intimates womens lingerie grey leopard print sleep shirt large ,15.99
B01M9GPRIC,Lacoste,K01 Blanc/Rouge,https://images-na.ssl-images-amazon.com/images/I/5197JE-ZplL._SL160_.jpg,SHIRT,lacoste womens womens red polo pique stripes size 44xxl red ,182.07
B001E0BRN4,LAT Sportswear,White,https://images-na.ssl-images-amazon.com/images/I/31O-jpr3uwL._SL160_.jpg,SHIRT,lat ladies long sleeve tshirt white 2x ,12.19
B0741LDNYM,VS PINK,Blue/Salty Hair Don't Care,https://images-na.ssl-images-amazon.com/images/I/312f4-6HRJL._SL160_.jpg,SHIRT,victorias secret pink ringer high neck tank top large ,32.0
B06XZMP83X,Thalia,Deep Black Combo,https://images-na.ssl-images-amazon.com/images/I/51KQQYvfrCL._SL160_.jpg,SHIRT,thalia sodi deep black combo top blouse long sleeve size nwt  movaz ,16.49
B01IXZLG2Y,Moonflow,Black,https://images-na.ssl-images-amazon.com/images/I/41oKs2toEcL._SL160_.jpg,BOOKS_1973_AND_LATER,kongos lunatic shirts women black ,9.01
B074ZNCHNS,Hip,Green,https://images-na.ssl-images-amazon.com/images/I/51wzC%2BzhuiL._SL160_.jpg,SHIRT,hip womens small asymmetrical fringe tank top green ,17.99
B00BJGG6VG,Zehui,Black,https://images-na.ssl-images-amazon.com/images/I/413gc7eMc%2BL._SL160_.jpg,SHIRT,little hand 5 layers tutu princess skirt petticoat mini dress black ,9.99
B071WX79N9,V.Secret,Oatmeal,https://images-na.ssl-images-amazon.com/images/I/41X7TsOhuCL._SL160_.jpg,SHIRT,victoria secret pink campus openback tee large oatmeal ,44.95
B01DEEGU20,Style&co,Raining Love,https://images-na.ssl-images-amazon.com/images/I/41-DlMy5BhL._SL160_.jpg,SHIRT,style  co scoopneck umbrella top raining love l ,19.99
B00MX0X2MI,Devon & Jones,Pink,https://images-na.ssl-images-amazon.com/images/I/31h4qDiFb-L._SL160_.jpg,SHIRT,devon  jones ladies pima pique longsleeve polo  pink  l ,37.02
B071KZPJF7,Merona,Red,https://images-na.ssl-images-amazon.com/images/I/51h0NuciZfL._SL160_.jpg,SHIRT,merona womens plaid button shirt red medium ,15.99
